no,PK,atc_parent,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
"337","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.221","2024-10-18T13:50:32.416","100000073757","79","1","Пластир для провокаційної проби","Plaster for provocation test","ua_33_337","false",null,null,"Твердий гнучкий препарат, що містить продукт-алерген, призначений для провокаційної проби шляхом нанесення на шкіру."
"338","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.228","2024-10-18T13:50:32.420","100000073758","82","1","Очний гель","Eye gel","ua_33_338","false",null,null,"Напівтвердий стерильний однодозовий або багатодозовий препарат, що складається з гелю, призначений для очного застосування. Очні гелі можуть бути представлені в складаних тюбиках з канюлею, що містять не більше 5 г препарату. Очні гелі також можуть бути представлені в однодозових контейнерах відповідного дизайну. Контейнери або насадки трубок мають форму, яка полегшує введення без контамінації."
"339","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.234","2024-10-18T13:50:32.424","100000073759","86","1","Очні краплі, розчин","Eye drops, solution","ua_33_339","false",null,null,"Рідкий стерильний однодозовий або багатодозовий препарат, що складається з водного або масляного розчину, призначений для очного застосування. Багатодозові препарати представлені в контейнерах, що дозволяють вводити послідовні краплі. Контейнери зазвичай містять не більше 10 мл препарату."
"340","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.240","2024-10-18T13:50:32.428","100000073760","86","1","Очні краплі, суспензія","Eye drops, suspension","ua_33_340","false",null,null,"Рідкий стерильний однодозовий або багатодозовий препарат, що складається з водної або масляної суспензії, призначений для очного застосування. Багатодозові препарати представлені в контейнерах, що дозволяють вводити послідовні краплі. Контейнери зазвичай містять не більше 10 мл препарату."
"341","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.247","2024-10-18T13:50:32.432","100000073761","87","1","Концентрат для розчину для занурення","Concentrate for dip solution","ua_33_341","false",null,null,"Рідкий препарат, призначений для розведення у вказаній рідині для отримання розчину для занурення."
"342","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.253","2024-10-18T13:50:32.435","100000073762","86","1","Концентрат для емульсії для занурення","Concentrate for dip emulsion","ua_33_342","false",null,null,"Рідкий препарат, призначений для розведення у вказаній рідині для отримання емульсії для занурення."
"343","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.259","2024-10-18T13:50:32.439","100000073763","80","1","Концентрат для розчину для лікування риби","Concentrate for solution for fish treatment","ua_33_343","false",null,null,"Рідкий препарат, призначений для розведення у зазначеній рідині для одержання розчину для лікування риб зануренням."
"344","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.266","2024-10-18T13:50:32.443","100000073764","85","1","Розчин для розливання","Pour-on solution","ua_33_344","false",null,null,"Рідкий препарат, що складається з розчину, призначений для розливання для профілактики та лікування ектопаразитарних та/або ендопаразитарних інвазій тварин. Розчини для розливання застосовуються в об’ємі, який зазвичай перевищує 5 мл."
"345","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.274","2024-10-18T13:50:32.446","100000073765","84","1","Емульсія для розливання","Pour-on emulsion","ua_33_345","false",null,null,"Рідкий препарат, що складається з емульсії, призначеної для розливання, для профілактики та лікування ектопаразитарних та/або ендопаразитарних інвазій тварин. Емульсія для розливання застосовуються в об’ємі, який зазвичай перевищує 5 мл."
"346","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.279","2024-10-18T13:50:32.450","100000073766","83","1","Суспензія для точкового нанесення","Spot-on suspension","ua_33_346","false",null,null,"Рідкий препарат у вигляді суспензії, призначений для точкового застосування для профілактики та лікування ектопаразитарних та/або ендопаразитарних інвазій тварин. Суспензії для точкового нанесення застосовуються в об’ємі, який зазвичай не перевищує 10 мл."
"347","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.288","2024-10-18T13:50:32.454","100000073767","83","1","Розчин для занурення сосків","Teat dip solution","ua_33_347","false",null,null,"Рідкий препарат, що складається з розчину, призначений для використання на сосках. Соски тварини занурюють до і, якщо необхідно, після доїння, щоб зменшити популяцію патогенних мікроорганізмів на поверхні."
"348","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.294","2024-10-18T13:50:32.494","100000073768","83","1","Емульсія для занурення сосків","Teat dip emulsion","ua_33_348","false",null,null,"Рідкий препарат, що складається з емульсії, призначений для використання на сосках. Соски тварини занурюють до і, якщо необхідно, після доїння, щоб зменшити популяцію патогенних мікроорганізмів на поверхні."
"349","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.300","2024-10-18T13:50:32.498","100000073769","78","1","Трансдермальна система","Transdermal system","ua_33_349","false",null,null,"Система компонентів, призначених для трансдермальної доставки під дією зовнішніх сил (наприклад, електричний струм, хімічна реакція,...). Трансдермальний пластир виключений."
"350","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.309","2024-10-18T13:50:32.503","100000073770","80","1","Розчин для шкірного скреч-тесту","Solution for skin-scratch test","ua_33_350","false",null,null,"Рідкий стерильний препарат, що складається з розчину, що містить аллергенний продукт, призначений для діагностичного використання в шкірному скреч-тесті"
"351","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.314","2024-10-18T13:50:32.509","100000073771","77","1","Очний крем","Eye cream","ua_33_351","false",null,null,"Напівтвердий стерильний однодозовий або багатодозовий препарат, що складається з крему, призначеного для очного застосування. Креми для очей можуть бути представлені в складаних тюбиках з канюлею, що містять не більше 5 г препарату. Креми для очей також можуть бути представлені в однодозових контейнерах відповідного дизайну. Контейнери або насадки трубок мають форму, яка полегшує введення без контамінації."
"352","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.321","2024-10-18T13:50:32.513","100000073772","79","1","Очна мазь","Eye ointment","ua_33_352","false",null,null,"Напівтвердий стерильний однодозовий або багатодозовий препарат, що складається з мазі, призначений для очного застосування. Очні мазі можуть бути представлені в розбірних тубах з канюлею, що містять не більше 5 г препарату. Очні мазі також можуть бути представлені в однодозових контейнерах відповідного дизайну. Контейнери або насадки трубок мають форму, яка полегшує введення без контамінації."
"353","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.328","2024-10-18T13:50:32.518","100000073773","80","1","Очні краплі, емульсія","Eye drops, emulsion","ua_33_353","false",null,null,"Рідкий стерильний однодозовий або багатодозовий препарат, що складається з емульсії, призначений для очного застосування. Багатодозові препарати представлені в контейнерах, що дозволяють вводити послідовні краплі. Контейнери зазвичай містять не більше 10 мл препарату."
"354","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.333","2024-10-18T13:50:32.523","100000073775","83","1","Очні краплі, розчинник для розчинення","Eye drops, solvent for reconstitution","ua_33_354","false",null,null,"Рідкий препарат, що складається зі стерильного розчинника, що не містить діючих речовин, призначений для розведення зазвичай ліофілізованого порошку для очних крапель."
"355","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.338","2024-10-18T13:50:32.528","100000073776","78","1","Очний лосьйон","Eye lotion","ua_33_355","false",null,null,"Рідкий стерильний одно- або багатодозовий препарат, що складається з водного розчину, призначений для промивання ока."
"356","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.343","2024-10-18T13:50:32.532","100000073777","80","1","Офтальмологічна вкладка","Ophthalmic insert","ua_33_356","false",null,null,"Твердий стерильний препарат відповідного розміру та форми, призначений для введення в кон’юнктивальний мішок для отримання місцевого або очного ефекту шляхом вивільнення діючої(их) речовин(и) протягом певного періоду часу. Офтальмологічні вкладки зазвичай складаються з резервуару з діючою(ми) речовиною(ми), вбудованого в матрицю або обмеженого мембраною, що контролює швидкість. Вони представлені окремо в стерильних контейнерах."
"357","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.350","2024-10-18T13:50:32.537","100000073778","77","1","Вушний крем","Ear cream","ua_33_357","false",null,null,"Напівтвердий однодозовий або багатодозовий препарат, що складається з крему, призначеного для нанесення на зовнішній слуховий прохід, при необхідності за допомогою тампона, просоченого препаратом."
"358","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.355","2024-10-18T13:50:32.541","100000073779","77","1","Вушна мазь","Ear ointment","ua_33_358","false",null,null,"Напівтвердий однодозовий або багатодозовий препарат, що складається з мазі, призначеної для нанесення на зовнішній слуховий прохід, при необхідності за допомогою тампона, просоченого препаратом."
"359","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.359","2024-10-18T13:50:32.545","100000073780","85","1","Вушні краплі, суспензія","Ear drops, suspension","ua_33_359","false",null,null,"Рідкий однодозовий або багатодозовий препарат, що складається з водної або масляної суспензії, призначений для нанесення на зовнішній слуховий прохід. Багатодозові контейнери можуть бути контейнерами-крапельницями або контейнерами з аплікатором-крапельницею, або крапельниця може поставлятися окремо. Краплі не обов’язково вводити краплинно, але також можна вводити невеликим об’ємом."
"360","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.364","2024-10-18T13:50:32.549","100000073782","82","3","Очні краплі з пролонгованим вивільненням","Eye drops, prolonged-release","ua_33_360","false",null,null,"Рідкий стерильний однодозовий або багатодозовий препарат, призначений для очного застосування. Діюча речовина вивільняється протягом тривалого періоду часу."
"361","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.369","2024-10-18T13:50:32.554","100000073783","81","1","Очний лосьйон, розчинник для розведення","Eye lotion, solvent for reconstitution","ua_33_361","false",null,null,"Рідкий препарат, що складається зі стерильного розчинника, що не містить діючих речовин, призначений для відновлення зазвичай ліофілізованого порошку для очного лосьйону."
"362","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.376","2024-10-18T13:50:32.558","100000073784","79","1","Офтальмологічна смужка","Ophthalmic strip","ua_33_362","false",null,null,"Твердий стерильний однодозовий препарат, що складається зі смужки, виготовленої з відповідного матеріалу, зазвичай просоченого діючою(ми) речовиною(ми), призначений для використання на очному яблуці."
"363","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.381","2024-10-18T13:50:32.563","100000073785","77","1","Вушний гель","Ear gel","ua_33_363","false",null,null,"Напівтвердий однодозовий або багатодозовий препарат, що складається з гелю, призначений для нанесення на зовнішній слуховий прохід, при необхідності за допомогою тампона, просоченого препаратом."
"364","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.386","2024-10-18T13:50:32.567","100000073786","84","1","Вушні краплі, розчин","Ear drops, solution","ua_33_364","false",null,null,"Рідкий однодозовий або багатодозовий препарат, що складається з водного або масляного розчину, призначений для нанесення на зовнішній слуховий прохід. Багатодозові контейнери можуть бути контейнерами-крапельницями або контейнерами з аплікатором-крапельницею, або крапельниця може поставлятися окремо. Краплі не обов’язково вводити краплинно, але також можна вводити невеликим об’ємом."
"365","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.391","2024-10-18T13:50:32.572","100000073787","84","1","Вушні краплі, емульсія","Ear drops, emulsion","ua_33_365","false",null,null,"Рідкий однодозовий або багатодозовий препарат, що складається з емульсії, призначений для нанесення на зовнішній слуховий прохід. Багатодозові контейнери можуть бути контейнерами-крапельницями або контейнерами з аплікатором-крапельницею, або крапельниця може поставлятися окремо. Краплі не обов’язково вводити краплинно, але також можна вводити невеликим об’ємом."
"366","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.398","2024-10-18T13:50:32.576","100000073788","77","1","Вушний порошок","Ear powder","ua_33_366","false",null,null,"Твердий, як правило, багатодозовий препарат, що складається з одного або кількох порошків, що складаються з (а) твердих діючих речовин, призначених для нанесення на зовнішній слуховий прохід. Вушні порошки представлені в контейнерах, обладнаних відповідним аплікатором або пристроєм для інсуфляції."
"367","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.403","2024-10-18T13:50:32.581","100000073789","84","1","Вушний спрей, суспензія","Ear spray, suspension","ua_33_367","false",null,null,"Рідкий, як правило, багатодозовий препарат, що складається з суспензії, призначений для нанесення на зовнішній слуховий прохід шляхом розпилення для отримання місцевого ефекту. Спреї для вух представлені в контейнерах з розпилювальним насосом або в контейнерах під тиском, обладнаних розпилювальним клапаном."
"368","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.408","2024-10-18T13:50:32.585","100000073790","83","1","Промивка для вух, розчин","Ear wash, solution","ua_33_368","false",null,null,"Рідкий однодозовий або багатодозовий препарат, що зазвичай складається з водного розчину з рН у фізіологічних межах. Промивки для вух призначені для очищення зовнішнього слухового проходу."
"369","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.413","2024-10-18T13:50:32.590","100000073791","77","1","Вушний тампон","Ear tampon","ua_33_369","false",null,null,"Твердий однодозовий препарат, призначений для введення в зовнішній слуховий прохід протягом обмеженого періоду часу, складається з відповідного матеріалу, просоченого діючою(ми) речовиною(ми)."
"370","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.418","2024-10-18T13:50:32.594","100000073792","77","1","Назальний крем","Nasal cream","ua_33_370","false",null,null,"Напівтвердий однодозовий або багатодозовий препарат, що складається з крему, як правило, типу олії у воді, призначений для назального застосування, як правило, для отримання місцевого ефекту. Назальні креми зазвичай представлені в тюбиках з назальним аплікатором."
"371","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.422","2024-10-18T13:50:32.598","100000073793","77","1","Назальний гель","Nasal gel","ua_33_371","false",null,null,"Напівтвердий однодозовий або багатодозовий препарат, що зазвичай складається з гідрофільного гелю, призначений для назального застосування, зазвичай для отримання місцевого ефекту. Назальні гелі зазвичай представлені в тюбиках з назальним аплікатором."
"372","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.427","2024-10-18T13:50:32.603","100000073794","86","1","Назальні краплі, розчин","Nasal drops, solution","ua_33_372","false",null,null,"Рідкий однодозовий або багатодозовий препарат, що складається з розчину, призначений для назального застосування за допомогою відповідного аплікатора."
"373","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.432","2024-10-18T13:50:32.607","100000073795","84","1","Назальні краплі, емульсія","Nasal drops, emulsion","ua_33_373","false",null,null,"Рідкий однодозовий або багатодозовий препарат, що складається з емульсії, призначеної для назального застосування за допомогою відповідного аплікатора."
"374","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.438","2024-10-18T13:50:32.611","100000073796","86","1","Назальний спрей, розчин","Nasal spray, solution","ua_33_374","false",null,null,"Рідкий однодозовий або багатодозовий препарат, що складається з розчину в контейнері з дозуючим клапаном або без нього або в контейнері з розпилювальним насосом або еквівалентним пристроєм для створення спрею, призначений для назального застосування."
"375","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.443","2024-10-18T13:50:32.615","100000073797","84","1","Назальний спрей, емульсія","Nasal spray, emulsion","ua_33_375","false",null,null,"Рідкий однодозовий або багатодозовий препарат, що складається з емульсії в контейнері з дозуючим клапаном або без нього або в контейнері з розпилювальним насосом або еквівалентним пристроєм для створення спрею, призначений для назального застосування."
"376","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.448","2024-10-18T13:50:32.619","100000073798","77","1","Назальна паличка","Nasal stick","ua_33_376","false",null,null,"Твердий однодозовий препарат, як правило, паличкоподібної або конічної форми, призначений для назального застосування, як правило, для отримання місцевого ефекту."
"377","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.454","2024-10-18T13:50:32.623","100000073799","77","1","Вагінальний гель","Vaginal gel","ua_33_377","false",null,null,"Напівтвердий препарат, що складається з гелю, зазвичай представлений в однодозовій упаковці з відповідним аплікатором, призначений для вагінального застосування для отримання місцевого ефекту."
"378","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.460","2024-10-18T13:50:32.628","100000073800","77","1","Вагінальна піна","Vaginal foam","ua_33_378","false",null,null,"Рідкий препарат, зазвичай представлений у контейнері під тиском, забезпеченому аплікатором, придатним для доставки у вагіну піни, що містить великі об’єми газу, диспергованого в рідині, що містить діючу(і) речовину(и). Вагінальні піни призначені для вагінального застосування, наприклад, для контрацепції."
"379","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.466","2024-10-18T13:50:32.632","100000073802","85","1","Вушний спрей, розчин","Ear spray, solution","ua_33_379","false",null,null,"Рідкий, як правило, багатодозовий препарат, що складається з розчину, призначений для нанесення на зовнішній слуховий прохід шляхом розпилення для отримання місцевого ефекту. Спреї для вух представлені в контейнерах з розпилювальним насосом або в контейнерах під тиском, обладнаних розпилювальним клапаном."
"380","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.473","2024-10-18T13:50:32.636","100000073803","85","1","Вушний спрей, емульсія","Ear spray, emulsion","ua_33_380","false",null,null,"Рідкий, як правило, багатодозовий препарат, що складається з емульсії, призначений для нанесення на зовнішній слуховий прохід шляхом розпилення для отримання місцевого ефекту. Вушні спреї представлені в контейнерах з розпилювальним насосом або в контейнерах під тиском, обладнаних розпилювальним клапаном."
"381","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.480","2024-10-18T13:50:32.640","100000073804","84","1","Вушна промивка, емульсія","Ear wash, emulsion","ua_33_381","false",null,null,"Рідкий однодозовий або багатодозовий препарат, що зазвичай складається з емульсії «масло у воді» з рН у фізіологічних межах. Вушні промивки призначені для очищення зовнішнього слухового проходу."
"382","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.487","2024-10-18T13:50:32.644","100000073805","77","1","Вушна паличка","Ear stick","ua_33_382","false",null,null,"Твердий однодозовий препарат зазвичай конічної форми, призначений для введення в зовнішній слуховий прохід, де він плавиться або розчиняється."
"383","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.492","2024-10-18T13:50:32.647","100000073806","77","1","Назальна мазь","Nasal ointment","ua_33_383","false",null,null,"Напівтвердий однодозовий або багатодозовий препарат, що складається з мазі, призначений для назального застосування, як правило, для отримання місцевого ефекту. Назальні мазі зазвичай представлені в тюбиках з назальним аплікатором."
"384","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.498","2024-10-18T13:50:32.651","100000073807","84","1","Назальні краплі, суспензія","Nasal drops, suspension","ua_33_384","false",null,null,"Рідкий однодозовий або багатодозовий препарат, що складається із суспензії, призначеної для назального застосування за допомогою відповідного аплікатора."
"385","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.503","2024-10-18T13:50:32.655","100000073808","79","1","Назальний порошок","Nasal powder","ua_33_385","false",null,null,"Твердий, зазвичай багатодозовий препарат, що складається з одного або декількох порошків твердої(их) діючої(их) речовини(н), призначений(і) для назального застосування шляхом впорскування в порожнину носа."
"386","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.508","2024-10-18T13:50:32.659","100000073809","84","1","Назальний спрей, суспензія","Nasal spray, suspension","ua_33_386","false",null,null,"Рідкий однодозовий або багатодозовий препарат, що складається з суспензії в контейнері з дозуючим клапаном або без нього, або в контейнері з насосом-розпилювачем або еквівалентним пристроєм для створення спрею, призначений для назального застосування"
"387","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.515","2024-10-18T13:50:32.663","100000073810","77","1","Назальна промивка","Nasal wash","ua_33_387","false",null,null,"Рідкий однодозовий або багатодозовий препарат, що складається, як правило, з водного ізотонічного розчину, призначений для очищення носових порожнин"
"388","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.521","2024-10-18T13:50:32.667","100000073811","79","1","Вагінальний крем","Vaginal cream","ua_33_388","false",null,null,"Напівтвердий препарат, що складається з крему, зазвичай представлений в однодозовому контейнері, забезпеченому відповідним аплікатором, призначений для вагінального застосування з метою отримання місцевого ефекту."
"389","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.526","2024-10-18T13:50:32.672","100000073812","77","1","Вагінальна мазь","Vaginal ointment","ua_33_389","false",null,null,"Напівтвердий препарат, що складається з мазі, зазвичай представлений в однодозовому контейнері, забезпеченому відповідним аплікатором, призначений для вагінального застосування з метою отримання місцевого ефекту"
"390","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.531","2024-10-18T13:50:32.675","100000073813","85","1","Вагінальний розчин","Vaginal solution","ua_33_390","false",null,null,"Рідкий препарат, що складається з розчину, призначеного для вагінального застосування за допомогою відповідного аплікатора з метою отримання місцевого ефекту"
"391","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.536","2024-10-18T13:50:32.679","100000073814","84","1","Вагінальна емульсія","Vaginal emulsion","ua_33_391","false",null,null,"Рідкий препарат, що складається з емульсії, призначеної для вагінального застосування за допомогою відповідного аплікатора з метою отримання місцевого ефекту"
"392","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.577","2024-10-18T13:50:32.683","100000073815","81","1","Песарій","Pessary","ua_33_392","false",null,null,"Твердий однодозовий препарат, зазвичай виготовлений шляхом формування, різної форми, зазвичай яйцеподібної, з об'ємом і консистенцією, придатними для введення в піхву з метою отримання місцевого ефекту. Містить одну або більше діючих речовин, диспергованих або розчинених у відповідній основі, яка може бути розчинною або диспергованою у воді або може плавитися при температурі тіла"
"393","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.586","2024-10-18T13:50:32.687","100000073816","85","1","Вагінальна капсула, м'яка","Vaginal capsule, soft","ua_33_393","false",null,null,"Твердий однодозовий препарат, що складається з м'якої капсули розміру і форми, придатної для вагінального застосування, що містить рідкий або напівтвердий лікарський засіб, призначений для місцевої дії"
"394","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.597","2024-10-18T13:50:32.691","100000073817","78","1","Шипуча вагінальна таблетка","Effervescent vaginal tablet","ua_33_394","false",null,null,"Твердий однодозовий препарат, що складається з вагінальної таблетки, яка зазвичай містить кислотні речовини та карбонати або гідрокарбонати, що швидко реагують у присутності водної рідини з виділенням вуглекислого газу"
"395","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.604","2024-10-18T13:50:32.695","100000073818","83","1","Вагінальна система доставки","Vaginal delivery system","ua_33_395","false",null,null,"Система доставки ліків, призначена для введення у вагіну де вона вивільняє свій вміст протягом тривалого періоду часу. Медикаментозна губка та медикаментозні вагінальні тампони не включаються"
"396","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.615","2024-10-18T13:50:32.698","100000073819","78","1","Ректальний крем","Rectal cream","ua_33_396","false",null,null,"Напівтвердий препарат, що складається з крему, зазвичай представлений в однодозовому контейнері, забезпеченому відповідним аплікатором, призначений для ректального застосування з метою отримання місцевого ефекту"
"397","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.622","2024-10-18T13:50:32.702","100000073820","78","1","Ректальна піна","Rectal foam","ua_33_397","false",null,null,"Рідкий препарат, зазвичай представлений у контейнері під тиском, забезпечений аплікатором, придатним для введення в пряму кишку піни, що містить великі об'єми газу, диспергованого в рідині, яка містить діючу речовину. Ректальні піни призначені для місцевої дії"
"398","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.629","2024-10-18T13:50:32.707","100000073821","84","1","Вагінальна суспензія","Vaginal suspension","ua_33_398","false",null,null,"Рідкий препарат, що складається з суспензії, призначеної для вагінального застосування за допомогою відповідного аплікатора з метою отримання місцевого ефекту"
"399","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.634","2024-10-18T13:50:32.710","100000073822","79","1","Таблетка для вагінального розчину","Tablet for vaginal solution","ua_33_399","false",null,null,"Твердий, зазвичай однодозовий препарат, що складається з таблетки, зазвичай без оболонки, призначеної для розчинення у визначеній рідині для отримання вагінального розчину"
"400","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.640","2024-10-18T13:50:32.714","100000073823","84","1","Вагінальна капсула, тверда","Vaginal capsule, hard","ua_33_400","false",null,null,"Твердий однодозовий препарат, що складається з твердої капсули розміру і форми, придатної для вагінального застосування, що містить рідкий або напівтвердий препарат, призначений для місцевого застосування"
"401","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.648","2024-10-18T13:50:32.719","100000073824","78","1","Вагінальна таблетка","Vaginal tablet","ua_33_401","false",null,null,"Твердий однодозовий препарат, що складається з таблетки, зазвичай без оболонки або вкритої плівковою оболонкою, призначений для введення у вагіну з метою отримання місцевого ефекту. Вагінальні таблетки зазвичай мають більший розмір і форму, що відрізняється від форми таблеток, призначених для перорального застосування"
"402","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.654","2024-10-18T13:50:32.724","100000073825","78","1","Лікувальний вагінальний тампон","Medicated vaginal tampon","ua_33_402","false",null,null,"Твердий однодозовий препарат, що складається з відповідного матеріалу, просоченого діючо(ми) речовиною(ми), призначений для введення у вагіну на обмежений період часу"
"403","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.660","2024-10-18T13:50:32.728","100000073826","80","3","Вагінальна губка","Vaginal sponge","ua_33_403","false",null,null,null
"404","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.665","2024-10-18T13:50:32.733","100000073827","78","1","Ректальний гель","Rectal gel","ua_33_404","false",null,null,"Напівтвердий препарат, що складається з гелю, зазвичай представлений в однодозовому контейнері з відповідним аплікатором, призначений для ректального застосування з метою отримання місцевого ефекту"
"405","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.670","2024-10-18T13:50:32.738","100000073828","78","1","Ректальна мазь","Rectal ointment","ua_33_405","false",null,null,"Напівтвердий препарат, що складається з мазі, зазвичай представлений в однодозовому контейнері з відповідним аплікатором, призначений для ректального застосування з метою отримання місцевого ефекту"
"406","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.676","2024-10-18T13:50:32.743","100000073829","85","1","Ректальний розчин","Rectal solution","ua_33_406","false",null,null,"Рідкий препарат, що складається з розчину, призначеного для ректального застосування або для діагностичних цілей. Ректальні розчини зазвичай представлені в контейнерах об'ємом від 2,5 мл до 2000 мл. Контейнер оснащений аплікатором або аплікатор надається окремо"
"407","null","null","2.0","PharmaceuticalDoseForm","2024-09-20T12:19:50.682","2024-10-18T13:50:32.748","100000073830","86","1","Ректальна суспензія","Rectal suspension","ua_33_407","false",null,null,"Рідкий препарат, що складається з суспензії, призначеної для ректального застосування або для діагностичних цілей. Ректальні суспензії зазвичай представлені в контейнерах об'ємом від 2,5 мл до 2000 мл. Контейнер оснащений аплікатором або аплікатор надається окремо"
