no,PK,atc_parent,vsn,model,created_on,modified_on,source_term_id,source_vsn,status,item_ua,item_en,item_code,manual,term_short_ua,term_short_en,term_desc
"249","null","null","1.0","ComponentType","2025-03-28T13:23:03.130","2025-03-28T13:23:03.130",null,"1","1","*захисний кожух на голку",null,"ua_10_249","true",null,null,null
"250","null","null","1.0","ComponentType","2025-03-28T13:23:03.130","2025-03-28T13:23:03.130",null,"1","1","*пробка, що загвинчується",null,"ua_10_250","true",null,null,null
"251","null","null","1.0","ComponentType","2025-03-28T13:23:03.130","2025-03-28T13:23:03.130",null,"1","1","*кришка-піпетка",null,"ua_10_251","true",null,null,null
"252","null","null","1.0","ComponentType","2025-03-28T13:23:03.130","2025-03-28T13:23:03.130",null,"1","1","*насадка горлова",null,"ua_10_252","true",null,null,null
"253","null","null","1.0","ComponentType","2025-03-28T13:23:03.130","2025-03-28T13:23:03.130",null,"1","1","*запобіжний ковпачок",null,"ua_10_253","true",null,null,null
"254","null","null","1.0","ComponentType","2025-03-28T13:23:03.130","2025-03-28T13:23:03.130",null,"1","1","*механічний розпилювач",null,"ua_10_254","true",null,null,null
"255","null","null","1.0","ComponentType","2025-03-28T13:23:03.130","2025-03-28T13:23:03.130",null,"1","1","*насадка-інгалятор",null,"ua_10_255","true",null,null,null
"256","null","null","1.0","ComponentType","2025-03-28T13:23:03.130","2025-03-28T13:23:03.130",null,"1","1","*пробка-поршень",null,"ua_10_256","true",null,null,null
"257","null","null","1.0","ComponentType","2025-03-28T13:23:03.130","2025-03-28T13:23:03.130",null,"1","1","*дозуючий наконечник",null,"ua_10_257","true",null,null,null
"258","null","null","1.0","ComponentType","2025-03-28T13:23:03.131","2025-03-28T13:23:03.131",null,"1","1","*мембрана",null,"ua_10_258","true",null,null,null
"259","null","null","1.0","ComponentType","2025-03-28T13:23:03.131","2025-03-28T13:23:03.131",null,"1","1","*мікродозатор-крапельниця",null,"ua_10_259","true",null,null,null
"260","null","null","1.0","ComponentType","2025-03-28T13:23:03.131","2025-03-28T13:23:03.131",null,"1","1","*кришка, що нагвинчується, з контролем першого відкриття",null,"ua_10_260","true",null,null,null
"261","null","null","1.0","ComponentType","2025-03-28T13:23:03.131","2025-03-28T13:23:03.131",null,"1","1","*наконечник",null,"ua_10_261","true",null,null,null
"262","null","null","1.0","ComponentType","2025-03-28T13:23:03.131","2025-03-28T13:23:03.131",null,"1","1","*шток поршня",null,"ua_10_262","true",null,null,null
"263","null","null","1.0","ComponentType","2025-03-28T13:23:03.131","2025-03-28T13:23:03.131",null,"1","1","*кришка, яка захищає розпилювач",null,"ua_10_263","true",null,null,null
"264","null","null","1.0","ComponentType","2025-03-28T13:23:03.131","2025-03-28T13:23:03.131",null,"1","1","*наконечник-дозатор",null,"ua_10_264","true",null,null,null
"265","null","null","1.0","ComponentType","2025-03-28T13:23:03.131","2025-03-28T13:23:03.131",null,"1","1","*автоматичний пульверизатор",null,"ua_10_265","true",null,null,null
"266","null","null","1.0","ComponentType","2025-03-28T13:23:03.131","2025-03-28T13:23:03.131",null,"1","1","*спрей-насадка дозуюча",null,"ua_10_266","true",null,null,null
"267","null","null","1.0","ComponentType","2025-03-28T13:23:03.131","2025-03-28T13:23:03.131",null,"1","1","*вологопоглинач",null,"ua_10_267","true",null,null,null
"268","null","null","1.0","ComponentType","2025-03-28T13:23:03.131","2025-03-28T13:23:03.131",null,"1","1","*кришка, що нагвинчується та захищає від несанкціонованого доступу",null,"ua_10_268","true",null,null,null
"269","null","null","1.0","ComponentType","2025-03-28T13:23:03.131","2025-03-28T13:23:03.131",null,"1","1","*мірний шприц",null,"ua_10_269","true",null,null,null
"270","null","null","1.0","ComponentType","2025-03-28T13:23:03.131","2025-03-28T13:23:03.131",null,"1","1","*захисне кільце",null,"ua_10_270","true",null,null,null
